"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","EMPAGE","15_24","PC_AGE","A","2018",44.075,
"FIN","EMPAGE","25_54","PC_AGE","A","1998",78.725,
"FIN","EMPAGE","25_54","PC_AGE","A","1999",80.325,"B"
"FIN","EMPAGE","25_54","PC_AGE","A","2000",80.85,
"FIN","EMPAGE","25_54","PC_AGE","A","2001",81.425,
"FIN","EMPAGE","25_54","PC_AGE","A","2002",81.525,
"FIN","EMPAGE","25_54","PC_AGE","A","2003",81.125,
"FIN","EMPAGE","25_54","PC_AGE","A","2004",81.025,"B"
"FIN","EMPAGE","25_54","PC_AGE","A","2005",81.7,
"FIN","EMPAGE","25_54","PC_AGE","A","2006",82.45,
"FIN","EMPAGE","25_54","PC_AGE","A","2007",83.35,"B"
"FIN","EMPAGE","25_54","PC_AGE","A","2008",84.3,
"FIN","EMPAGE","25_54","PC_AGE","A","2009",82.4,
"FIN","EMPAGE","25_54","PC_AGE","A","2010",81.55,
"FIN","EMPAGE","25_54","PC_AGE","A","2011",82.275,
"FIN","EMPAGE","25_54","PC_AGE","A","2012",81.975,
"FIN","EMPAGE","25_54","PC_AGE","A","2013",81.025,
"FIN","EMPAGE","25_54","PC_AGE","A","2014",80.475,
"FIN","EMPAGE","25_54","PC_AGE","A","2015",79.95,
"FIN","EMPAGE","25_54","PC_AGE","A","2016",79.925,
"FIN","EMPAGE","25_54","PC_AGE","A","2017",80.625,
"FIN","EMPAGE","25_54","PC_AGE","A","2018",82.45,
"FIN","EMPAGE","55_64","PC_AGE","A","1998",36.275,
"FIN","EMPAGE","55_64","PC_AGE","A","1999",38.8,"B"
"FIN","EMPAGE","55_64","PC_AGE","A","2000",41.675,
"FIN","EMPAGE","55_64","PC_AGE","A","2001",45.725,
"FIN","EMPAGE","55_64","PC_AGE","A","2002",47.85,
"FIN","EMPAGE","55_64","PC_AGE","A","2003",49.625,
"FIN","EMPAGE","55_64","PC_AGE","A","2004",50.95,"B"
"FIN","EMPAGE","55_64","PC_AGE","A","2005",52.725,
"FIN","EMPAGE","55_64","PC_AGE","A","2006",54.55,
"FIN","EMPAGE","55_64","PC_AGE","A","2007",55.05,"B"
"FIN","EMPAGE","55_64","PC_AGE","A","2008",56.45,
"FIN","EMPAGE","55_64","PC_AGE","A","2009",55.45,
"FIN","EMPAGE","55_64","PC_AGE","A","2010",56.25,
"FIN","EMPAGE","55_64","PC_AGE","A","2011",56.95,
"FIN","EMPAGE","55_64","PC_AGE","A","2012",58.175,
"FIN","EMPAGE","55_64","PC_AGE","A","2013",58.55,
"FIN","EMPAGE","55_64","PC_AGE","A","2014",59.125,
"FIN","EMPAGE","55_64","PC_AGE","A","2015",59.975,
"FIN","EMPAGE","55_64","PC_AGE","A","2016",61.4,
"FIN","EMPAGE","55_64","PC_AGE","A","2017",62.55,
"FIN","EMPAGE","55_64","PC_AGE","A","2018",65.425,
"FRA","EMPAGE","15_24","PC_AGE","A","2003",31.15,
"FRA","EMPAGE","15_24","PC_AGE","A","2004",30.6,"B"
"FRA","EMPAGE","15_24","PC_AGE","A","2005",30.375,
"FRA","EMPAGE","15_24","PC_AGE","A","2006",29.975,
"FRA","EMPAGE","15_24","PC_AGE","A","2007",31.175,
"FRA","EMPAGE","15_24","PC_AGE","A","2008",31.425,
"FRA","EMPAGE","15_24","PC_AGE","A","2009",30.475,
"FRA","EMPAGE","15_24","PC_AGE","A","2010",30.125,
"FRA","EMPAGE","15_24","PC_AGE","A","2011",29.6,
"FRA","EMPAGE","15_24","PC_AGE","A","2012",28.55,
"FRA","EMPAGE","15_24","PC_AGE","A","2013",28.375,"B"
"FRA","EMPAGE","15_24","PC_AGE","A","2014",27.625,
"FRA","EMPAGE","15_24","PC_AGE","A","2015",27.9,
"FRA","EMPAGE","15_24","PC_AGE","A","2016",27.85,
"FRA","EMPAGE","15_24","PC_AGE","A","2017",28.675,
"FRA","EMPAGE","15_24","PC_AGE","A","2018",29.85,
"FRA","EMPAGE","25_54","PC_AGE","A","2003",80.525,
"FRA","EMPAGE","25_54","PC_AGE","A","2004",80.6,"B"
"FRA","EMPAGE","25_54","PC_AGE","A","2005",80.8,
"FRA","EMPAGE","25_54","PC_AGE","A","2006",81.25,
"FRA","EMPAGE","25_54","PC_AGE","A","2007",82.075,
"FRA","EMPAGE","25_54","PC_AGE","A","2008",83.15,
"FRA","EMPAGE","25_54","PC_AGE","A","2009",82.1,
"FRA","EMPAGE","25_54","PC_AGE","A","2010",81.95,
"FRA","EMPAGE","25_54","PC_AGE","A","2011",81.45,
"FRA","EMPAGE","25_54","PC_AGE","A","2012",80.925,
"FRA","EMPAGE","25_54","PC_AGE","A","2013",80.6,"B"
"FRA","EMPAGE","25_54","PC_AGE","A","2014",79.8,
"FRA","EMPAGE","25_54","PC_AGE","A","2015",79.375,
"FRA","EMPAGE","25_54","PC_AGE","A","2016",79.7,
"FRA","EMPAGE","25_54","PC_AGE","A","2017",80,
"FRA","EMPAGE","25_54","PC_AGE","A","2018",80.575,
"FRA","EMPAGE","55_64","PC_AGE","A","2003",37,
"FRA","EMPAGE","55_64","PC_AGE","A","2004",37.825,"B"
"FRA","EMPAGE","55_64","PC_AGE","A","2005",38.55,
"FRA","EMPAGE","55_64","PC_AGE","A","2006",38.125,
"FRA","EMPAGE","55_64","PC_AGE","A","2007",38.225,
"FRA","EMPAGE","55_64","PC_AGE","A","2008",38.175,
"FRA","EMPAGE","55_64","PC_AGE","A","2009",38.925,
"FRA","EMPAGE","55_64","PC_AGE","A","2010",39.725,
"FRA","EMPAGE","55_64","PC_AGE","A","2011",41.375,
"FRA","EMPAGE","55_64","PC_AGE","A","2012",44.475,
"FRA","EMPAGE","55_64","PC_AGE","A","2013",45.6,"B"
"FRA","EMPAGE","55_64","PC_AGE","A","2014",46.925,
"FRA","EMPAGE","55_64","PC_AGE","A","2015",48.725,
"FRA","EMPAGE","55_64","PC_AGE","A","2016",49.8,
"FRA","EMPAGE","55_64","PC_AGE","A","2017",51.275,
"FRA","EMPAGE","55_64","PC_AGE","A","2018",52.15,
"DEU","EMPAGE","15_24","PC_AGE","A","2005",41.9,
"DEU","EMPAGE","15_24","PC_AGE","A","2006",43.525,
"DEU","EMPAGE","15_24","PC_AGE","A","2007",45.425,
"DEU","EMPAGE","15_24","PC_AGE","A","2008",46.65,
"DEU","EMPAGE","15_24","PC_AGE","A","2009",45.975,"B"
"DEU","EMPAGE","15_24","PC_AGE","A","2010",46.25,"B"
"DEU","EMPAGE","15_24","PC_AGE","A","2011",47.925,
"DEU","EMPAGE","15_24","PC_AGE","A","2012",46.6,
"DEU","EMPAGE","15_24","PC_AGE","A","2013",46.875,
"DEU","EMPAGE","15_24","PC_AGE","A","2014",46.05,
"DEU","EMPAGE","15_24","PC_AGE","A","2015",45.3,
"DEU","EMPAGE","15_24","PC_AGE","A","2016",45.775,
"DEU","EMPAGE","15_24","PC_AGE","A","2017",46.5,
"DEU","EMPAGE","15_24","PC_AGE","A","2018",47.175,
"DEU","EMPAGE","25_54","PC_AGE","A","2005",77.375,
"DEU","EMPAGE","25_54","PC_AGE","A","2006",78.8,
"DEU","EMPAGE","25_54","PC_AGE","A","2007",80.275,
"DEU","EMPAGE","25_54","PC_AGE","A","2008",80.95,
"DEU","EMPAGE","25_54","PC_AGE","A","2009",80.775,"B"
"DEU","EMPAGE","25_54","PC_AGE","A","2010",81.6,"B"
"DEU","EMPAGE","25_54","PC_AGE","A","2011",82.975,
"DEU","EMPAGE","25_54","PC_AGE","A","2012",83.325,
"DEU","EMPAGE","25_54","PC_AGE","A","2013",83.425,
"DEU","EMPAGE","25_54","PC_AGE","A","2014",83.475,
"DEU","EMPAGE","25_54","PC_AGE","A","2015",83.725,
"DEU","EMPAGE","25_54","PC_AGE","A","2016",83.925,
"DEU","EMPAGE","25_54","PC_AGE","A","2017",84.225,
"DEU","EMPAGE","25_54","PC_AGE","A","2018",84.85,
"DEU","EMPAGE","55_64","PC_AGE","A","2005",45.475,
"DEU","EMPAGE","55_64","PC_AGE","A","2006",48.15,
"DEU","EMPAGE","55_64","PC_AGE","A","2007",51.3,
"DEU","EMPAGE","55_64","PC_AGE","A","2008",53.75,
"DEU","EMPAGE","55_64","PC_AGE","A","2009",56.075,"B"
"DEU","EMPAGE","55_64","PC_AGE","A","2010",57.8,"B"
"DEU","EMPAGE","55_64","PC_AGE","A","2011",60.025,
"DEU","EMPAGE","55_64","PC_AGE","A","2012",61.6,
"DEU","EMPAGE","55_64","PC_AGE","A","2013",63.6,
"DEU","EMPAGE","55_64","PC_AGE","A","2014",65.55,
"DEU","EMPAGE","55_64","PC_AGE","A","2015",66.175,
"DEU","EMPAGE","55_64","PC_AGE","A","2016",68.575,
"DEU","EMPAGE","55_64","PC_AGE","A","2017",70.15,
"DEU","EMPAGE","55_64","PC_AGE","A","2018",71.425,
"GRC","EMPAGE","15_24","PC_AGE","A","1998",28.4,
"GRC","EMPAGE","15_24","PC_AGE","A","1999",27.225,
"GRC","EMPAGE","15_24","PC_AGE","A","2000",27.625,"B"
"GRC","EMPAGE","15_24","PC_AGE","A","2001",26.175,
"GRC","EMPAGE","15_24","PC_AGE","A","2002",26.475,
"GRC","EMPAGE","15_24","PC_AGE","A","2003",25.225,"B"
"GRC","EMPAGE","15_24","PC_AGE","A","2004",26.875,"B"
"GRC","EMPAGE","15_24","PC_AGE","A","2005",25,
"GRC","EMPAGE","15_24","PC_AGE","A","2006",24.125,
"GRC","EMPAGE","15_24","PC_AGE","A","2007",23.95,
"GRC","EMPAGE","15_24","PC_AGE","A","2008",23.475,"B"
"GRC","EMPAGE","15_24","PC_AGE","A","2009",22.775,
"GRC","EMPAGE","15_24","PC_AGE","A","2010",20.1,
"GRC","EMPAGE","15_24","PC_AGE","A","2011",16.1,
"GRC","EMPAGE","15_24","PC_AGE","A","2012",13,
"GRC","EMPAGE","15_24","PC_AGE","A","2013",11.85,
"GRC","EMPAGE","15_24","PC_AGE","A","2014",13.3,
"GRC","EMPAGE","15_24","PC_AGE","A","2015",13,
"GRC","EMPAGE","15_24","PC_AGE","A","2016",13,
"GRC","EMPAGE","15_24","PC_AGE","A","2017",14.15,
"GRC","EMPAGE","15_24","PC_AGE","A","2018",14,
"GRC","EMPAGE","25_54","PC_AGE","A","1998",70.025,
"GRC","EMPAGE","25_54","PC_AGE","A","1999",69.95,
"GRC","EMPAGE","25_54","PC_AGE","A","2000",70.5,"B"
"GRC","EMPAGE","25_54","PC_AGE","A","2001",70.625,
"GRC","EMPAGE","25_54","PC_AGE","A","2002",71.6,
"GRC","EMPAGE","25_54","PC_AGE","A","2003",72.825,"B"
"GRC","EMPAGE","25_54","PC_AGE","A","2004",73.425,"B"
"GRC","EMPAGE","25_54","PC_AGE","A","2005",74,
"GRC","EMPAGE","25_54","PC_AGE","A","2006",75.25,
"GRC","EMPAGE","25_54","PC_AGE","A","2007",75.425,
"GRC","EMPAGE","25_54","PC_AGE","A","2008",76,"B"
"GRC","EMPAGE","25_54","PC_AGE","A","2009",75.275,
"GRC","EMPAGE","25_54","PC_AGE","A","2010",73.15,
"GRC","EMPAGE","25_54","PC_AGE","A","2011",68.825,
"GRC","EMPAGE","25_54","PC_AGE","A","2012",63.875,
"GRC","EMPAGE","25_54","PC_AGE","A","2013",61.325,
"GRC","EMPAGE","25_54","PC_AGE","A","2014",62.4,
"GRC","EMPAGE","25_54","PC_AGE","A","2015",64.5,
"GRC","EMPAGE","25_54","PC_AGE","A","2016",65.975,
"GRC","EMPAGE","25_54","PC_AGE","A","2017",67.375,
"GRC","EMPAGE","25_54","PC_AGE","A","2018",68.95,
"GRC","EMPAGE","55_64","PC_AGE","A","1998",39.025,
"GRC","EMPAGE","55_64","PC_AGE","A","1999",39.35,
"GRC","EMPAGE","55_64","PC_AGE","A","2000",38.925,"B"
"GRC","EMPAGE","55_64","PC_AGE","A","2001",38.425,
"GRC","EMPAGE","55_64","PC_AGE","A","2002",39.6,
"GRC","EMPAGE","55_64","PC_AGE","A","2003",41.775,"B"
"GRC","EMPAGE","55_64","PC_AGE","A","2004",39.875,"B"
"GRC","EMPAGE","55_64","PC_AGE","A","2005",41.95,
"GRC","EMPAGE","55_64","PC_AGE","A","2006",42.575,
"GRC","EMPAGE","55_64","PC_AGE","A","2007",42.675,
"GRC","EMPAGE","55_64","PC_AGE","A","2008",42.975,"B"
"GRC","EMPAGE","55_64","PC_AGE","A","2009",42.375,
"GRC","EMPAGE","55_64","PC_AGE","A","2010",42.35,
"GRC","EMPAGE","55_64","PC_AGE","A","2011",39.475,
"GRC","EMPAGE","55_64","PC_AGE","A","2012",36.45,
"GRC","EMPAGE","55_64","PC_AGE","A","2013",35.55,
"GRC","EMPAGE","55_64","PC_AGE","A","2014",34.05,
"GRC","EMPAGE","55_64","PC_AGE","A","2015",34.325,
"GRC","EMPAGE","55_64","PC_AGE","A","2016",36.3,
"GRC","EMPAGE","55_64","PC_AGE","A","2017",38.25,
"GRC","EMPAGE","55_64","PC_AGE","A","2018",41.05,
"HUN","EMPAGE","15_24","PC_AGE","A","1999",34.95,
"HUN","EMPAGE","15_24","PC_AGE","A","2000",33.525,"B"
"HUN","EMPAGE","15_24","PC_AGE","A","2001",30.675,
"HUN","EMPAGE","15_24","PC_AGE","A","2002",28.5,
"HUN","EMPAGE","15_24","PC_AGE","A","2003",26.85,
"HUN","EMPAGE","15_24","PC_AGE","A","2004",23.6,"B"
"HUN","EMPAGE","15_24","PC_AGE","A","2005",21.825,
"HUN","EMPAGE","15_24","PC_AGE","A","2006",21.575,
"HUN","EMPAGE","15_24","PC_AGE","A","2007",21.075,
"HUN","EMPAGE","15_24","PC_AGE","A","2008",20.225,
"HUN","EMPAGE","15_24","PC_AGE","A","2009",18.15,
"HUN","EMPAGE","15_24","PC_AGE","A","2010",18.25,
"HUN","EMPAGE","15_24","PC_AGE","A","2011",17.975,
"HUN","EMPAGE","15_24","PC_AGE","A","2012",18.475,
"HUN","EMPAGE","15_24","PC_AGE","A","2013",20.1,
"HUN","EMPAGE","15_24","PC_AGE","A","2014",23.525,
"HUN","EMPAGE","15_24","PC_AGE","A","2015",25.65,
"HUN","EMPAGE","15_24","PC_AGE","A","2016",28.125,
"HUN","EMPAGE","15_24","PC_AGE","A","2017",28.975,
"HUN","EMPAGE","15_24","PC_AGE","A","2018",28.975,
"HUN","EMPAGE","25_54","PC_AGE","A","1999",72.3,
"HUN","EMPAGE","25_54","PC_AGE","A","2000",72.975,"B"
"HUN","EMPAGE","25_54","PC_AGE","A","2001",73.075,
"HUN","EMPAGE","25_54","PC_AGE","A","2002",73.025,
"HUN","EMPAGE","25_54","PC_AGE","A","2003",73.7,
"HUN","EMPAGE","25_54","PC_AGE","A","2004",73.625,"B"
"HUN","EMPAGE","25_54","PC_AGE","A","2005",73.7,
"HUN","EMPAGE","25_54","PC_AGE","A","2006",74.475,
"HUN","EMPAGE","25_54","PC_AGE","A","2007",74.65,
"HUN","EMPAGE","25_54","PC_AGE","A","2008",74.55,
"HUN","EMPAGE","25_54","PC_AGE","A","2009",72.95,
"HUN","EMPAGE","25_54","PC_AGE","A","2010",72.45,
"HUN","EMPAGE","25_54","PC_AGE","A","2011",72.975,
"HUN","EMPAGE","25_54","PC_AGE","A","2012",74.625,
"HUN","EMPAGE","25_54","PC_AGE","A","2013",75.7,
"HUN","EMPAGE","25_54","PC_AGE","A","2014",79.25,
"HUN","EMPAGE","25_54","PC_AGE","A","2015",80.625,
"HUN","EMPAGE","25_54","PC_AGE","A","2016",82.2,
"HUN","EMPAGE","25_54","PC_AGE","A","2017",83.65,
"HUN","EMPAGE","25_54","PC_AGE","A","2018",84.075,
"HUN","EMPAGE","55_64","PC_AGE","A","1999",19.375,
"HUN","EMPAGE","55_64","PC_AGE","A","2000",22.175,"B"
"HUN","EMPAGE","55_64","PC_AGE","A","2001",23.475,
"HUN","EMPAGE","55_64","PC_AGE","A","2002",25.6,
"HUN","EMPAGE","55_64","PC_AGE","A","2003",28.95,
"HUN","EMPAGE","55_64","PC_AGE","A","2004",31.05,"B"
"HUN","EMPAGE","55_64","PC_AGE","A","2005",33,
"HUN","EMPAGE","55_64","PC_AGE","A","2006",33.175,
"HUN","EMPAGE","55_64","PC_AGE","A","2007",32.225,
"HUN","EMPAGE","55_64","PC_AGE","A","2008",30.9,
"HUN","EMPAGE","55_64","PC_AGE","A","2009",31.9,
"HUN","EMPAGE","55_64","PC_AGE","A","2010",33.575,
"HUN","EMPAGE","55_64","PC_AGE","A","2011",35.25,
"HUN","EMPAGE","55_64","PC_AGE","A","2012",36.15,
"HUN","EMPAGE","55_64","PC_AGE","A","2013",37.9,
"HUN","EMPAGE","55_64","PC_AGE","A","2014",41.75,
"HUN","EMPAGE","55_64","PC_AGE","A","2015",45.3,
"HUN","EMPAGE","55_64","PC_AGE","A","2016",49.85,
"HUN","EMPAGE","55_64","PC_AGE","A","2017",51.675,
"HUN","EMPAGE","55_64","PC_AGE","A","2018",54.4,
"ISL","EMPAGE","15_24","PC_AGE","A","2003",67.35,
"ISL","EMPAGE","15_24","PC_AGE","A","2004",66.05,
"ISL","EMPAGE","15_24","PC_AGE","A","2005",70.475,
"ISL","EMPAGE","15_24","PC_AGE","A","2006",72.05,
"ISL","EMPAGE","15_24","PC_AGE","A","2007",74.225,"B"
"ISL","EMPAGE","15_24","PC_AGE","A","2008",71.7,
"ISL","EMPAGE","15_24","PC_AGE","A","2009",61.525,
"ISL","EMPAGE","15_24","PC_AGE","A","2010",61.725,
"ISL","EMPAGE","15_24","PC_AGE","A","2011",62.5,
"ISL","EMPAGE","15_24","PC_AGE","A","2012",65.4,
"ISL","EMPAGE","15_24","PC_AGE","A","2013",69.7,
"ISL","EMPAGE","15_24","PC_AGE","A","2014",70.5,
"ISL","EMPAGE","15_24","PC_AGE","A","2015",73.1,
"ISL","EMPAGE","15_24","PC_AGE","A","2016",77.6,
"ISL","EMPAGE","15_24","PC_AGE","A","2017",75.775,
"ISL","EMPAGE","15_24","PC_AGE","A","2018",75.4,
"ISL","EMPAGE","25_54","PC_AGE","A","2003",88.225,
"ISL","EMPAGE","25_54","PC_AGE","A","2004",87.35,
"ISL","EMPAGE","25_54","PC_AGE","A","2005",87.675,
"ISL","EMPAGE","25_54","PC_AGE","A","2006",88.35,
"ISL","EMPAGE","25_54","PC_AGE","A","2007",88.5,"B"
"ISL","EMPAGE","25_54","PC_AGE","A","2008",87.375,
"ISL","EMPAGE","25_54","PC_AGE","A","2009",83,
"ISL","EMPAGE","25_54","PC_AGE","A","2010",82.9,
"ISL","EMPAGE","25_54","PC_AGE","A","2011",83.4,
"ISL","EMPAGE","25_54","PC_AGE","A","2012",84.45,
"ISL","EMPAGE","25_54","PC_AGE","A","2013",84.725,
"ISL","EMPAGE","25_54","PC_AGE","A","2014",86.4,
"ISL","EMPAGE","25_54","PC_AGE","A","2015",88.35,
"ISL","EMPAGE","25_54","PC_AGE","A","2016",89.85,
"ISL","EMPAGE","25_54","PC_AGE","A","2017",89.825,
"ISL","EMPAGE","25_54","PC_AGE","A","2018",89.1,
"ISL","EMPAGE","55_64","PC_AGE","A","2003",83,
"ISL","EMPAGE","55_64","PC_AGE","A","2004",81.75,
"ISL","EMPAGE","55_64","PC_AGE","A","2005",84.3,
"ISL","EMPAGE","55_64","PC_AGE","A","2006",84.35,
"ISL","EMPAGE","55_64","PC_AGE","A","2007",84.675,"B"
"ISL","EMPAGE","55_64","PC_AGE","A","2008",82.925,
"ISL","EMPAGE","55_64","PC_AGE","A","2009",80.2,
"ISL","EMPAGE","55_64","PC_AGE","A","2010",79.825,
"ISL","EMPAGE","55_64","PC_AGE","A","2011",79.175,
"ISL","EMPAGE","55_64","PC_AGE","A","2012",79.075,
"ISL","EMPAGE","55_64","PC_AGE","A","2013",81.15,
"ISL","EMPAGE","55_64","PC_AGE","A","2014",84.8,
"ISL","EMPAGE","55_64","PC_AGE","A","2015",84.725,
"ISL","EMPAGE","55_64","PC_AGE","A","2016",84.575,
"ISL","EMPAGE","55_64","PC_AGE","A","2017",83.875,
"ISL","EMPAGE","55_64","PC_AGE","A","2018",80.725,
"IRL","EMPAGE","15_24","PC_AGE","A","2000",50.425,
"IRL","EMPAGE","15_24","PC_AGE","A","2001",49.35,
"IRL","EMPAGE","15_24","PC_AGE","A","2002",47.55,
"IRL","EMPAGE","15_24","PC_AGE","A","2003",47.5,
"IRL","EMPAGE","15_24","PC_AGE","A","2004",47.725,"B"
"IRL","EMPAGE","15_24","PC_AGE","A","2005",48.7,
"IRL","EMPAGE","15_24","PC_AGE","A","2006",50.25,"B"
"IRL","EMPAGE","15_24","PC_AGE","A","2007",63.025,
"IRL","EMPAGE","15_24","PC_AGE","A","2008",57.075,
"IRL","EMPAGE","15_24","PC_AGE","A","2009",45.3,
"IRL","EMPAGE","15_24","PC_AGE","A","2010",38.7,
"IRL","EMPAGE","15_24","PC_AGE","A","2011",36.15,
"IRL","EMPAGE","15_24","PC_AGE","A","2012",34.775,
"IRL","EMPAGE","15_24","PC_AGE","A","2013",36.55,
"IRL","EMPAGE","15_24","PC_AGE","A","2014",36.8,
"IRL","EMPAGE","15_24","PC_AGE","A","2015",37.85,
"IRL","EMPAGE","15_24","PC_AGE","A","2016",41.975,
"IRL","EMPAGE","15_24","PC_AGE","A","2017",39.95,"B"
"IRL","EMPAGE","15_24","PC_AGE","A","2018",40.275,
"IRL","EMPAGE","25_54","PC_AGE","A","2000",75.275,
"IRL","EMPAGE","25_54","PC_AGE","A","2001",76.325,
"IRL","EMPAGE","25_54","PC_AGE","A","2002",76.05,
"IRL","EMPAGE","25_54","PC_AGE","A","2003",75.925,
"IRL","EMPAGE","25_54","PC_AGE","A","2004",76.85,"B"
"IRL","EMPAGE","25_54","PC_AGE","A","2005",77.95,
"IRL","EMPAGE","25_54","PC_AGE","A","2006",78.275,"B"
"IRL","EMPAGE","25_54","PC_AGE","A","2007",78.6,
"IRL","EMPAGE","25_54","PC_AGE","A","2008",77.35,
"IRL","EMPAGE","25_54","PC_AGE","A","2009",72.25,
"IRL","EMPAGE","25_54","PC_AGE","A","2010",70.175,
"IRL","EMPAGE","25_54","PC_AGE","A","2011",69.15,
"IRL","EMPAGE","25_54","PC_AGE","A","2012",69.45,
"IRL","EMPAGE","25_54","PC_AGE","A","2013",71.275,
"IRL","EMPAGE","25_54","PC_AGE","A","2014",73.1,
"IRL","EMPAGE","25_54","PC_AGE","A","2015",74.675,
"IRL","EMPAGE","25_54","PC_AGE","A","2016",75.85,
"IRL","EMPAGE","25_54","PC_AGE","A","2017",78.025,"B"
"IRL","EMPAGE","25_54","PC_AGE","A","2018",79.175,
"IRL","EMPAGE","55_64","PC_AGE","A","2000",45.3,
"IRL","EMPAGE","55_64","PC_AGE","A","2001",46.8,
"IRL","EMPAGE","55_64","PC_AGE","A","2002",48.025,
"IRL","EMPAGE","55_64","PC_AGE","A","2003",48.975,
"IRL","EMPAGE","55_64","PC_AGE","A","2004",49.5,"B"
"IRL","EMPAGE","55_64","PC_AGE","A","2005",51.6,
"IRL","EMPAGE","55_64","PC_AGE","A","2006",53.125,"B"
"IRL","EMPAGE","55_64","PC_AGE","A","2007",53.825,
"IRL","EMPAGE","55_64","PC_AGE","A","2008",53.775,
"IRL","EMPAGE","55_64","PC_AGE","A","2009",51.225,
"IRL","EMPAGE","55_64","PC_AGE","A","2010",50.225,
"IRL","EMPAGE","55_64","PC_AGE","A","2011",50.075,
"IRL","EMPAGE","55_64","PC_AGE","A","2012",49.25,
"IRL","EMPAGE","55_64","PC_AGE","A","2013",51.225,
"IRL","EMPAGE","55_64","PC_AGE","A","2014",52.625,
"IRL","EMPAGE","55_64","PC_AGE","A","2015",55.4,
"IRL","EMPAGE","55_64","PC_AGE","A","2016",56.75,
"IRL","EMPAGE","55_64","PC_AGE","A","2017",58.375,"B"
"IRL","EMPAGE","55_64","PC_AGE","A","2018",60.375,
"ITA","EMPAGE","15_24","PC_AGE","A","1998",25.675,
"ITA","EMPAGE","15_24","PC_AGE","A","1999",25.75,
"ITA","EMPAGE","15_24","PC_AGE","A","2000",26.475,
"ITA","EMPAGE","15_24","PC_AGE","A","2001",26.3,
"ITA","EMPAGE","15_24","PC_AGE","A","2002",25.8,
"ITA","EMPAGE","15_24","PC_AGE","A","2003",25.2,"B"
"ITA","EMPAGE","15_24","PC_AGE","A","2004",27.7,"B"
"ITA","EMPAGE","15_24","PC_AGE","A","2005",25.675,
"ITA","EMPAGE","15_24","PC_AGE","A","2006",25.3,
"ITA","EMPAGE","15_24","PC_AGE","A","2007",24.55,
"ITA","EMPAGE","15_24","PC_AGE","A","2008",24.225,
"ITA","EMPAGE","15_24","PC_AGE","A","2009",21.55,
"ITA","EMPAGE","15_24","PC_AGE","A","2010",20.25,
"ITA","EMPAGE","15_24","PC_AGE","A","2011",19.2,
"ITA","EMPAGE","15_24","PC_AGE","A","2012",18.45,
"ITA","EMPAGE","15_24","PC_AGE","A","2013",16.275,
"ITA","EMPAGE","15_24","PC_AGE","A","2014",15.575,
"ITA","EMPAGE","15_24","PC_AGE","A","2015",15.625,
"ITA","EMPAGE","15_24","PC_AGE","A","2016",16.55,
"ITA","EMPAGE","15_24","PC_AGE","A","2017",17.075,
"ITA","EMPAGE","15_24","PC_AGE","A","2018",17.675,
"ITA","EMPAGE","25_54","PC_AGE","A","1998",66.25,
"ITA","EMPAGE","25_54","PC_AGE","A","1999",67.025,
"ITA","EMPAGE","25_54","PC_AGE","A","2000",67.95,
"ITA","EMPAGE","25_54","PC_AGE","A","2001",69.15,
"ITA","EMPAGE","25_54","PC_AGE","A","2002",70.075,
"ITA","EMPAGE","25_54","PC_AGE","A","2003",70.75,"B"
"ITA","EMPAGE","25_54","PC_AGE","A","2004",72.325,"B"
"ITA","EMPAGE","25_54","PC_AGE","A","2005",72.3,
"ITA","EMPAGE","25_54","PC_AGE","A","2006",73.25,
"ITA","EMPAGE","25_54","PC_AGE","A","2007",73.4,
"ITA","EMPAGE","25_54","PC_AGE","A","2008",73.45,
"ITA","EMPAGE","25_54","PC_AGE","A","2009",71.85,
"ITA","EMPAGE","25_54","PC_AGE","A","2010",71.075,
"ITA","EMPAGE","25_54","PC_AGE","A","2011",71.125,
"ITA","EMPAGE","25_54","PC_AGE","A","2012",70.375,
"ITA","EMPAGE","25_54","PC_AGE","A","2013",68.525,
"ITA","EMPAGE","25_54","PC_AGE","A","2014",67.85,
"ITA","EMPAGE","25_54","PC_AGE","A","2015",68.2,
"ITA","EMPAGE","25_54","PC_AGE","A","2016",68.85,
"ITA","EMPAGE","25_54","PC_AGE","A","2017",69.425,
"ITA","EMPAGE","25_54","PC_AGE","A","2018",69.825,
"ITA","EMPAGE","55_64","PC_AGE","A","1998",27.7,
"ITA","EMPAGE","55_64","PC_AGE","A","1999",27.625,
"ITA","EMPAGE","55_64","PC_AGE","A","2000",27.675,
"ITA","EMPAGE","55_64","PC_AGE","A","2001",27.95,
"ITA","EMPAGE","55_64","PC_AGE","A","2002",28.9,
"ITA","EMPAGE","55_64","PC_AGE","A","2003",30.225,"B"
"ITA","EMPAGE","55_64","PC_AGE","A","2004",30.55,"B"
"ITA","EMPAGE","55_64","PC_AGE","A","2005",31.4,
"ITA","EMPAGE","55_64","PC_AGE","A","2006",32.425,
"ITA","EMPAGE","55_64","PC_AGE","A","2007",33.675,
"ITA","EMPAGE","55_64","PC_AGE","A","2008",34.3,
"ITA","EMPAGE","55_64","PC_AGE","A","2009",35.6,
"ITA","EMPAGE","55_64","PC_AGE","A","2010",36.5,
"ITA","EMPAGE","55_64","PC_AGE","A","2011",37.85,
"ITA","EMPAGE","55_64","PC_AGE","A","2012",40.3,
